,Page_Number,Standard,Crane_Model,Configuration,Slew_Range_deg,Track_Width m,Main_Boom_Length m,Boom_Angle_deg,Angle_Jib_to_Main_Boom_deg,Jib_Length m,SL_Mast_Length m,SL_Mast_Radius m,Superlift_Radius m,Counterweight t,Superlift_Counterweight t,Central_Ballast t,Radius_List,Radis column head,head_configure
151,1153,DIN15019.2,,,0-360,8.4,78,75,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
152,1154,DIN15019.2,,,0-360,8.4,78,75,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
153,1155,DIN15019.2,,,0-360,8.4,78,75,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
154,1156,DIN15019.2,,,0-360,8.4,78,75,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
155,1157,DIN15019.2,,,0-360,8.4,78,75,,60.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
156,1158,DIN15019.2,,,0-360,8.4,78,75,,66.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
157,1159,DIN15019.2,,,0-360,8.4,78,75,,72.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
158,1160,DIN15019.2,,,0-360,8.4,78,75,,78.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
159,1161,DIN15019.2,,,0-360,8.4,78,75,,84.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
160,1162,DIN15019.2,,,0-360,8.4,78,75,,90.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
161,1163,DIN15019.2,,,0-360,8.4,78,75,,96.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
162,1164,DIN15019.2,,,0-360,8.4,84,75,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
163,1165,DIN15019.2,,,0-360,8.4,84,75,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
164,1166,DIN15019.2,,,0-360,8.4,84,75,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
165,1167,DIN15019.2,,,0-360,8.4,84,75,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
166,1168,DIN15019.2,,,0-360,8.4,84,75,,60.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
167,1169,DIN15019.2,,,0-360,8.4,84,75,,66.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
168,1170,DIN15019.2,,,0-360,8.4,84,75,,72.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
169,1171,DIN15019.2,,,0-360,8.4,84,75,,78.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
170,1172,DIN15019.2,,,0-360,8.4,84,75,,84.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
171,1173,DIN15019.2,,,0-360,8.4,84,75,,90.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
172,1174,DIN15019.2,,,0-360,8.4,84,75,,96.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
173,1175,DIN15019.2,,,0-360,8.4,36,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
174,1176,DIN15019.2,,,0-360,8.4,36,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
175,1177,DIN15019.2,,,0-360,8.4,42,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
176,1178,DIN15019.2,,,0-360,8.4,42,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
177,1179,DIN15019.2,,,0-360,8.4,48,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
178,1180,DIN15019.2,,,0-360,8.4,48,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
179,1181,DIN15019.2,,,0-360,8.4,54,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
180,1182,DIN15019.2,,,0-360,8.4,54,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
181,1183,DIN15019.2,,,0-360,8.4,60,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
182,1184,DIN15019.2,,,0-360,8.4,60,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
183,1185,DIN15019.2,,,0-360,8.4,66,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
184,1186,DIN15019.2,,,0-360,8.4,66,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90', '96']","['single hook block', 'DS-Code']",SWSL
185,1187,DIN15019.2,,,0-360,8.4,72,75,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
186,1188,DIN15019.2,,,0-360,8.4,72,75,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90']","['single hook block', 'DS-Code']",SWSL
187,1189,DIN15019.2,,,0-360,8.4,78,75,,,30,11.5,11.0,0,0.0,60,"['30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
188,1190,DIN15019.2,,,0-360,8.4,78,75,,,30,11.5,11.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
189,1191,DIN15019.2,,,0-360,8.4,84,75,,,30,11.5,11.0,0,0.0,60,"['36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
190,1193,DIN15019.2,,,0-360,8.4,36,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
191,1194,DIN15019.2,,,0-360,8.4,36,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
192,1195,DIN15019.2,,,0-360,8.4,36,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
193,1196,DIN15019.2,,,0-360,8.4,36,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
194,1197,DIN15019.2,,,0-360,8.4,36,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
195,1198,DIN15019.2,,,0-360,8.4,36,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
196,1199,DIN15019.2,,,0-360,8.4,36,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
197,1200,DIN15019.2,,,0-360,8.4,36,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
198,1201,DIN15019.2,,,0-360,8.4,36,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
199,1202,DIN15019.2,,,0-360,8.4,36,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
200,1203,DIN15019.2,,,0-360,8.4,36,75,,84.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
201,1204,DIN15019.2,,,0-360,8.4,36,75,,90.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
202,1205,DIN15019.2,,,0-360,8.4,36,75,,96.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
203,1206,DIN15019.2,,,0-360,8.4,42,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
204,1207,DIN15019.2,,,0-360,8.4,42,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
205,1208,DIN15019.2,,,0-360,8.4,42,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
206,1209,DIN15019.2,,,0-360,8.4,42,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
207,1210,DIN15019.2,,,0-360,8.4,42,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
208,1211,DIN15019.2,,,0-360,8.4,42,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
209,1212,DIN15019.2,,,0-360,8.4,42,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
210,1213,DIN15019.2,,,0-360,8.4,42,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
211,1214,DIN15019.2,,,0-360,8.4,42,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
212,1215,DIN15019.2,,,0-360,8.4,42,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
213,1216,DIN15019.2,,,0-360,8.4,42,75,,84.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
214,1217,DIN15019.2,,,0-360,8.4,42,75,,90.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
215,1218,DIN15019.2,,,0-360,8.4,42,75,,96.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
216,1219,DIN15019.2,,,0-360,8.4,48,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
217,1220,DIN15019.2,,,0-360,8.4,48,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
218,1221,DIN15019.2,,,0-360,8.4,48,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
219,1222,DIN15019.2,,,0-360,8.4,48,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
220,1223,DIN15019.2,,,0-360,8.4,48,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
221,1224,DIN15019.2,,,0-360,8.4,48,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
222,1225,DIN15019.2,,,0-360,8.4,48,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
223,1226,DIN15019.2,,,0-360,8.4,48,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
224,1227,DIN15019.2,,,0-360,8.4,48,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
225,1228,DIN15019.2,,,0-360,8.4,48,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
226,1229,DIN15019.2,,,0-360,8.4,48,75,,84.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
227,1230,DIN15019.2,,,0-360,8.4,48,75,,90.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
228,1231,DIN15019.2,,,0-360,8.4,48,75,,96.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
229,1232,DIN15019.2,,,0-360,8.4,54,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
230,1233,DIN15019.2,,,0-360,8.4,54,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
231,1234,DIN15019.2,,,0-360,8.4,54,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
232,1235,DIN15019.2,,,0-360,8.4,54,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
233,1236,DIN15019.2,,,0-360,8.4,54,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
234,1237,DIN15019.2,,,0-360,8.4,54,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
235,1238,DIN15019.2,,,0-360,8.4,54,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
236,1239,DIN15019.2,,,0-360,8.4,54,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
237,1240,DIN15019.2,,,0-360,8.4,54,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
238,1241,DIN15019.2,,,0-360,8.4,54,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
239,1242,DIN15019.2,,,0-360,8.4,54,75,,84.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
240,1243,DIN15019.2,,,0-360,8.4,54,75,,90.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
241,1244,DIN15019.2,,,0-360,8.4,54,75,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
242,1245,DIN15019.2,,,0-360,8.4,60,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
243,1246,DIN15019.2,,,0-360,8.4,60,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
244,1247,DIN15019.2,,,0-360,8.4,60,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
245,1248,DIN15019.2,,,0-360,8.4,60,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
246,1249,DIN15019.2,,,0-360,8.4,60,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
247,1250,DIN15019.2,,,0-360,8.4,60,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
248,1251,DIN15019.2,,,0-360,8.4,60,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
249,1252,DIN15019.2,,,0-360,8.4,60,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
250,1253,DIN15019.2,,,0-360,8.4,60,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
251,1254,DIN15019.2,,,0-360,8.4,60,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
252,1255,DIN15019.2,,,0-360,8.4,60,75,,84.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
253,1256,DIN15019.2,,,0-360,8.4,60,75,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
254,1257,DIN15019.2,,,0-360,8.4,60,75,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
255,1258,DIN15019.2,,,0-360,8.4,66,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
256,1259,DIN15019.2,,,0-360,8.4,66,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
257,1260,DIN15019.2,,,0-360,8.4,66,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
258,1261,DIN15019.2,,,0-360,8.4,66,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
259,1262,DIN15019.2,,,0-360,8.4,66,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
260,1263,DIN15019.2,,,0-360,8.4,66,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
261,1264,DIN15019.2,,,0-360,8.4,66,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
262,1265,DIN15019.2,,,0-360,8.4,66,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
263,1266,DIN15019.2,,,0-360,8.4,66,75,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
264,1267,DIN15019.2,,,0-360,8.4,66,75,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
265,1268,DIN15019.2,,,0-360,8.4,66,75,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
266,1269,DIN15019.2,,,0-360,8.4,66,75,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
267,1270,DIN15019.2,,,0-360,8.4,66,75,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
268,1271,DIN15019.2,,,0-360,8.4,72,75,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
269,1272,DIN15019.2,,,0-360,8.4,72,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
270,1273,DIN15019.2,,,0-360,8.4,72,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
271,1274,DIN15019.2,,,0-360,8.4,72,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
272,1275,DIN15019.2,,,0-360,8.4,72,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
273,1276,DIN15019.2,,,0-360,8.4,72,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
274,1277,DIN15019.2,,,0-360,8.4,72,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
275,1278,DIN15019.2,,,0-360,8.4,72,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
276,1279,DIN15019.2,,,0-360,8.4,72,75,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
277,1280,DIN15019.2,,,0-360,8.4,72,75,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
278,1281,DIN15019.2,,,0-360,8.4,72,75,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
279,1282,DIN15019.2,,,0-360,8.4,72,75,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
280,1283,DIN15019.2,,,0-360,8.4,72,75,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
281,1284,DIN15019.2,,,0-360,8.4,78,75,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
282,1285,DIN15019.2,,,0-360,8.4,78,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
283,1286,DIN15019.2,,,0-360,8.4,78,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
284,1287,DIN15019.2,,,0-360,8.4,78,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
285,1288,DIN15019.2,,,0-360,8.4,78,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
286,1289,DIN15019.2,,,0-360,8.4,78,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
287,1290,DIN15019.2,,,0-360,8.4,78,75,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
288,1291,DIN15019.2,,,0-360,8.4,78,75,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
289,1292,DIN15019.2,,,0-360,8.4,78,75,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
290,1293,DIN15019.2,,,0-360,8.4,78,75,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
291,1294,DIN15019.2,,,0-360,8.4,78,75,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
292,1295,DIN15019.2,,,0-360,8.4,78,75,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250']","['single hook block', 'DS-Code']",SWSL
293,1296,DIN15019.2,,,0-360,8.4,84,75,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
294,1297,DIN15019.2,,,0-360,8.4,84,75,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
295,1298,DIN15019.2,,,0-360,8.4,84,75,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
296,1299,DIN15019.2,,,0-360,8.4,84,75,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
297,1300,DIN15019.2,,,0-360,8.4,84,75,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
298,1301,DIN15019.2,,,0-360,8.4,84,75,,66.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
299,1302,DIN15019.2,,,0-360,8.4,84,75,,72.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
300,1303,DIN15019.2,,,0-360,8.4,84,75,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
301,1304,DIN15019.2,,,0-360,8.4,84,75,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
